age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income,median_income,State,county_fips,county
34,Private,34848,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,4064,0,40,United-States,145522,114158,Connecticut,9011,New London County
61,Local-gov,180079,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,4064,0,40,United-States,197015,114158,Connecticut,9013,Tolland County
55,Private,226875,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,199167,114158,Connecticut,9015,Windham County
33,Federal-gov,293550,Some-college,10,Married-civ-spouse,Tech-support,Wife,White,Female,4064,0,40,United-States,40749,114158,Delaware,10001,Kent County
31,?,182191,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,4064,0,30,Canada,168978,114158,Delaware,10003,New Castle County
32,Private,317809,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4064,0,50,United-States,199267,114158,Delaware,10005,Sussex County
49,Private,297884,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4064,0,50,United-States,169053,114158,District of Columbia,11001,District of Columbia
36,Private,267556,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,40,United-States,53653,114158,Florida,12001,Alachua County
42,Private,195096,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,87903,114158,Florida,12003,Baker County
30,Private,281030,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,United-States,155161,114158,Florida,12005,Bay County
38,Self-emp-not-inc,344480,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4064,0,40,United-States,149294,114158,Florida,12007,Bradford County
26,Private,39092,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,4064,0,50,United-States,162470,114158,Florida,12009,Brevard County
47,Private,178341,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4064,0,60,United-States,50808,114158,Florida,12011,Broward County
47,Private,200471,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,0,40,United-States,158711,114158,Florida,12013,Calhoun County
51,Private,86332,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,4064,0,55,United-States,189033,114158,Florida,12015,Charlotte County
28,Private,294936,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,4064,0,45,United-States,149868,114158,Florida,12017,Citrus County
34,Local-gov,155781,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,4064,0,50,United-States,51246,114158,Florida,12019,Clay County
46,Private,285750,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,4064,0,55,United-States,158160,114158,Florida,12021,Collier County
45,Private,288437,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Other,Male,4064,0,40,United-States,199388,114158,Florida,12023,Columbia County
47,?,174525,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,3942,0,40,?,194612,114158,Florida,12027,DeSoto County
41,Private,187881,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3942,0,40,United-States,157190,114158,Florida,12029,Dixie County
38,Private,450924,12th,8,Married-civ-spouse,Other-service,Husband,White,Male,3942,0,40,United-States,93398,114158,Florida,12031,Duval County
29,Private,184596,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,3942,0,50,United-States,179508,114158,Florida,12033,Escambia County
50,Private,166220,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,3942,0,40,United-States,41971,114158,Florida,12035,Flagler County
45,Private,192835,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,3942,0,40,United-States,69018,114158,Florida,12037,Franklin County
41,Local-gov,103759,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3942,0,40,United-States,78924,114158,Florida,12039,Gadsden County
23,Private,209034,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,3942,0,40,United-States,132487,114158,Florida,12041,Gilchrist County
59,Private,340591,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3942,0,40,United-States,104487,114158,Florida,12043,Glades County
38,Private,331395,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,3942,0,84,Portugal,79329,114158,Florida,12045,Gulf County
26,Private,208326,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3942,0,45,United-States,189552,114158,Florida,12047,Hamilton County
35,Private,145704,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,3942,0,35,United-States,98720,114158,Florida,12049,Hardee County
27,Private,243569,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3942,0,40,United-States,187031,114158,Florida,12051,Hendry County
61,?,229744,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,3942,0,20,Mexico,97037,114158,Florida,12053,Hernando County
36,?,53606,Assoc-voc,11,Married-civ-spouse,?,Wife,White,Female,3908,0,8,United-States,159108,114158,Florida,12055,Highlands County
45,Federal-gov,311671,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,White,Male,3908,0,40,United-States,101156,114158,Florida,12057,Hillsborough County
32,Private,187560,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908,0,40,United-States,107182,114158,Florida,12059,Holmes County
36,Private,160035,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3908,0,55,United-States,172756,114158,Florida,12061,Indian River County
43,Private,177905,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3908,0,40,United-States,67771,114158,Florida,12063,Jackson County
59,Private,191965,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,3908,0,28,United-States,179100,114158,Florida,12065,Jefferson County
27,Private,152683,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3908,0,35,United-States,118826,114158,Florida,12067,Lafayette County
24,Private,196816,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3908,0,40,United-States,103537,114158,Florida,12069,Lake County
34,Private,36069,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3908,0,46,United-States,34527,114158,Florida,12071,Lee County
31,Private,213643,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3908,0,40,United-States,107117,114158,Florida,12073,Leon County
31,Private,66278,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,3908,0,40,United-States,77286,114158,Florida,12075,Levy County
32,Private,207685,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,3908,0,40,United-States,108448,114158,Florida,12077,Liberty County
42,Private,424855,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3908,0,40,United-States,84396,114158,Florida,12079,Madison County
38,Private,36989,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,3908,0,70,United-States,194071,114158,Florida,12081,Manatee County
58,Private,244605,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,3908,0,40,United-States,86403,114158,Florida,12083,Marion County
51,Private,101722,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,3908,0,47,United-States,50345,114158,Florida,12085,Martin County
51,State-gov,105943,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,40,United-States,107792,114158,Florida,12086,Miami-Dade County
44,Private,107584,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,3908,0,50,United-States,92640,114158,Florida,12087,Monroe County
23,Private,193586,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,40,United-States,147190,114158,Florida,12089,Nassau County
27,Private,188941,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,3908,0,40,United-States,196537,114158,Florida,12091,Okaloosa County
35,Private,143152,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3908,0,27,United-States,111779,114158,Florida,12093,Okeechobee County
33,Private,55699,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3908,0,40,United-States,143140,114158,Florida,12095,Orange County
28,Local-gov,327533,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,3908,0,40,United-States,59997,114158,Florida,12097,Osceola County
42,Self-emp-not-inc,320744,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3908,0,45,United-States,51956,114158,Florida,12099,Palm Beach County
33,Local-gov,152351,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,3908,0,40,United-States,80794,114158,Florida,12101,Pasco County
21,Private,163870,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,3908,0,40,United-States,34215,114158,Florida,12103,Pinellas County
34,Private,231043,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3908,0,45,United-States,88908,114158,Florida,12105,Polk County
31,Self-emp-inc,256362,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3908,0,50,United-States,59373,114158,Florida,12107,Putnam County
51,Private,312477,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,3908,0,40,United-States,25885,114158,Florida,12109,St. Johns County
35,Self-emp-not-inc,89508,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3908,0,60,United-States,94221,114158,Florida,12111,St. Lucie County
36,Self-emp-not-inc,34378,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,3908,0,75,United-States,128844,114158,Florida,12113,Santa Rosa County
58,Local-gov,212864,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,3908,0,40,United-States,176294,114158,Florida,12115,Sarasota County
54,State-gov,123592,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,3887,0,35,United-States,117121,114158,Florida,12117,Seminole County
37,Private,277022,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,White,Female,3887,0,40,Nicaragua,189733,114158,Florida,12119,Sumter County
28,Federal-gov,526528,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,3887,0,40,United-States,181264,114158,Florida,12121,Suwannee County
32,State-gov,200469,Some-college,10,Never-married,Protective-serv,Unmarried,Black,Female,3887,0,40,United-States,158869,114158,Florida,12123,Taylor County
32,Private,356689,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Male,3887,0,40,United-States,27629,114158,Florida,12125,Union County
32,Private,269182,Some-college,10,Separated,Tech-support,Unmarried,Black,Female,3887,0,40,United-States,83066,114158,Florida,12127,Volusia County
69,Self-emp-inc,69209,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3818,0,30,United-States,159534,114158,Florida,12129,Wakulla County
67,?,192916,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,3818,0,11,United-States,168143,114158,Florida,12131,Walton County
65,Private,113323,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,3818,0,40,United-States,107194,114158,Florida,12133,Washington County
65,?,178931,HS-grad,9,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,3818,0,40,United-States,198226,114158,Georgia,13001,Appling County
68,Private,144056,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3818,0,40,United-States,148335,114158,Georgia,13003,Atkinson County
77,Local-gov,177550,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,3818,0,14,United-States,42326,114158,Georgia,13005,Bacon County
65,Self-emp-not-inc,115498,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3818,0,10,United-States,197319,114158,Georgia,13007,Baker County
37,Private,758700,9th,5,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3781,0,50,Mexico,38328,114158,Georgia,13009,Baldwin County
20,Private,34568,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3781,0,35,United-States,51743,114158,Georgia,13011,Banks County
32,Private,400535,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3781,0,40,United-States,188955,114158,Georgia,13013,Barrow County
60,Private,88055,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,3781,0,16,United-States,66481,114158,Georgia,13015,Bartow County
50,Self-emp-not-inc,176867,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,3781,0,40,United-States,87924,114158,Georgia,13017,Ben Hill County
58,Private,298601,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,3781,0,40,United-States,151309,114158,Georgia,13019,Berrien County
33,Private,163110,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3781,0,40,United-States,189968,114158,Georgia,13021,Bibb County
20,Private,194630,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,3781,0,50,United-States,55961,114158,Georgia,13023,Bleckley County
21,?,262280,Some-college,10,Married-civ-spouse,?,Wife,White,Female,3781,0,40,United-States,87358,114158,Georgia,13025,Brantley County
22,?,154235,Some-college,10,Married-civ-spouse,?,Wife,White,Female,3781,0,35,United-States,39902,114158,Georgia,13027,Brooks County
52,Private,230657,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,3781,0,40,Columbia,125543,114158,Georgia,13029,Bryan County
48,Private,373366,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,3781,0,50,Mexico,183895,114158,Georgia,13031,Bulloch County
35,Private,538583,11th,7,Separated,Transport-moving,Not-in-family,Black,Male,3674,0,40,United-States,73336,114158,Georgia,13033,Burke County
33,Private,40681,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,3674,0,16,United-States,66192,114158,Georgia,13035,Butts County
36,Private,130926,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,3674,0,40,United-States,36818,114158,Georgia,13037,Calhoun County
50,Federal-gov,166419,11th,7,Never-married,Sales,Not-in-family,Black,Female,3674,0,40,United-States,180657,114158,Georgia,13039,Camden County
23,Private,193090,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,3674,0,40,United-States,116064,114158,Georgia,13043,Candler County
64,?,239529,11th,7,Widowed,?,Not-in-family,White,Female,3674,0,35,United-States,59315,114158,Georgia,13045,Carroll County
21,Private,148211,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,3674,0,50,United-States,192898,114158,Georgia,13047,Catoosa County
25,Private,40512,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,3674,0,30,United-States,132815,114158,Georgia,13049,Charlton County
44,Private,408717,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,3674,0,50,United-States,177732,114158,Georgia,13051,Chatham County
41,Self-emp-not-inc,89942,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,3674,0,45,United-States,124953,114158,Georgia,13053,Chattahoochee County
29,Local-gov,419722,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Male,3674,0,40,United-States,78370,114158,Georgia,13055,Chattooga County
46,Private,270693,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,3674,0,30,United-States,31637,114158,Georgia,13057,Cherokee County
32,Private,426467,1st-4th,2,Never-married,Craft-repair,Not-in-family,White,Male,3674,0,40,Guatemala,82638,114158,Georgia,13059,Clarke County
24,Private,103064,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,3674,0,40,United-States,134451,114158,Georgia,13061,Clay County
61,Private,128848,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3471,0,40,United-States,164303,114158,Georgia,13063,Clayton County
74,?,340939,9th,5,Married-civ-spouse,?,Husband,White,Male,3471,0,40,United-States,58098,114158,Georgia,13065,Clinch County
63,Private,273010,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,3471,0,40,United-States,110891,114158,Georgia,13067,Cobb County
64,Local-gov,237379,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3471,0,40,United-States,134168,114158,Georgia,13069,Coffee County
73,Private,242769,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3471,0,40,England,74510,114158,Georgia,13071,Colquitt County
37,Private,259846,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,3471,0,40,United-States,40679,114158,Georgia,13073,Columbia County
72,Private,116640,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3471,0,20,United-States,61101,114158,Georgia,13075,Cook County
66,Federal-gov,47358,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,3471,0,40,United-States,90154,114158,Georgia,13077,Coweta County
